time,epoch,train_loss,val_loss,best_val_loss
2026-03-02 20:06:38,0,0.04866966227541929,0.01987540105117425,0.01987540105117425
2026-03-02 20:07:00,1,0.027050646321369585,0.013671196306184415,0.013671196306184415
2026-03-02 20:07:21,2,0.020600280759823005,0.07283272542540103,0.013671196306184415
2026-03-02 20:07:42,3,0.018078761529598704,0.012306361310484428,0.012306361310484428
2026-03-02 20:08:03,4,0.019074004710695567,0.011292358875394828,0.011292358875394828
2026-03-02 20:08:24,5,0.018279643028956478,0.037890286893854215,0.011292358875394828
2026-03-02 20:08:45,6,0.014249805368179146,0.01950841551466334,0.011292358875394828
2026-03-02 20:09:06,7,0.014605601061276959,0.015128344220800265,0.011292358875394828
2026-03-02 20:09:27,8,0.01499203601791877,0.008107723062857985,0.008107723062857985
2026-03-02 20:09:54,9,0.016688126307853494,0.154351892346336,0.008107723062857985
2026-03-02 20:10:16,10,0.052355020838114094,0.011692015802667988,0.008107723062857985
2026-03-02 20:10:37,11,0.051021445458318576,0.023253650452581143,0.008107723062857985
2026-03-02 20:10:58,12,0.049983499686027576,0.1034703042718672,0.008107723062857985
2026-03-02 20:11:19,13,0.048314884882751305,0.02911161637654708,0.008107723062857985
2026-03-02 20:11:41,14,0.048242496959985455,0.024351529293363133,0.008107723062857985
2026-03-02 20:12:01,15,0.04978600109630958,0.02141181996933395,0.008107723062857985
2026-03-02 20:12:23,16,0.04820828895973755,0.015035982320325509,0.008107723062857985
2026-03-02 20:12:44,17,0.04943549748877235,0.014489242402956851,0.008107723062857985
2026-03-02 20:13:05,18,0.05032414793577015,0.029882595312571335,0.008107723062857985
2026-03-02 20:13:26,19,0.04994420976692476,0.026550748511668176,0.008107723062857985
2026-03-02 20:13:47,20,0.0494953970287916,0.02011221436363074,0.008107723062857985
2026-03-02 20:14:08,21,0.04923301031707706,0.028566868194649295,0.008107723062857985
2026-03-02 20:14:29,22,0.0495707634475341,0.014865379801560795,0.008107723062857985
